Id;SlokaId;Text;Translation
22504;1195;(tvam);you
22505;1195;abhijātaḥ asi;are born to a destiny
22506;1195;daivīm sampadam;of the godly and virtuous qualities
22507;1195;mā śuchaḥ;so do not fear
22508;1196;(he) pārtha;O Arjuna
22509;1196;dvau eva bhūta-sargau;these two natures of beings
22510;1196;(dṛśyate);are seen
22511;1196;asmin loke;in this material world
22512;1196;daivaḥ;the godly nature
22513;1196;āsuraḥ cha;and the ungodly
22514;1196;daivaḥ;The godly nature
22516;1196;proktaḥ;has been described
22517;1196;vistaraśaḥ;elaborately
22518;1196;śṛṇu;Now hear
22519;1196;me;from Me
22520;1197;āsurāḥ janāḥ;Persons of demoniac nature
22521;1197;na viduḥ;do not know
22522;1197;pravṛttim cha;right action
22523;1197;nivṛttim cha;and wrong action
22524;1197;na vidyate;There is neither
22525;1197;śaucham;purity
22526;1197;na;nor
22527;1197;āchāraḥ api;good practices
22528;1197;na satyam cha;nor truthfulness
22529;1197;teṣu;in them
22530;1198;te;They, the persons of demoniac nature
22531;1198;āhuḥ;say
22532;1198;jagat asatyam;“The world is without truth
22533;1198;apratiṣṭham;baseless
22534;1198;anīśvaram;godless
22535;1198;aparaspara-sambhūtam;and everything is born of male and female union
22536;1198;kāma-hetukam;The reason for existence is lust alone
22537;1198;kim anyat;What is there beyond this?”
22538;1199;avaṣṭabhya;Holding
22539;1199;etām;such
22540;1199;dṛṣṭim;a view
22541;1199;(asurāḥ);the demons
22542;1199;naṣṭa-ātmānaḥ;depraved
22543;1199;alpa-buddhayaḥ;of low intelligence
22544;1199;ugra-karmāṇaḥ;of cruel acts
22545;1199;ahitāḥ;of inauspicious nature
22546;1199;prabhavanti;become powerful
22547;1199;kṣayāya;for the destruction
22548;1199;jagataḥ;of the world
22549;1200;āśritya;Giving themselves up to
22550;1200;duṣpūram;insatiable
22551;1200;kāmam;desire
22552;1200;(te);such demons
22553;1200;dambha-māna-mada-anvitāḥ;full of vanity, pride, and arrogance
22554;1200;mohāt;deluded
22555;1200;asat-grāhān gṛhītvā;by eagerness for mundane enjoyment
22556;1200;pravartante;engage
22557;1200;aśuchi-vratāḥ;in grave malpractices
22558;1201;pralaya-antām;Until death
22559;1201;upāśritāḥ;overwhelmed with
22560;1201;aparimeyām cha;unlimited
22561;1201;chintām;cares
22562;1201;(te);they
22563;1201;niśchitāḥ iti;consider that
22564;1201;etāvat;only
22565;1201;kāma-upabhoga-paramāḥ;enjoyment of desires is the ultimate
22566;1201;baddhāḥ;Bound
22567;1201;āśā-pāśa-śataiḥ;by the snares of hundreds of wishes
22568;1201;kāma-krodha-parāyaṇāḥ;overcome with desire and anger
22569;1201;(te) īhante;they try
22570;1201;artha-sañchayān;to amass wealth
22571;1201;anyāyena;unlawfully
22572;1201;kāma-bhoga-artham;for the fulfillment of their desires
22573;1202;adya;“Today
22574;1202;idam;this
22575;1202;labdham;was gained
22576;1202;mayā;by me
22577;1202;(punaḥ);and again
22578;1202;prāpsye;I will get
22579;1202;idam manoratham;this other desirable object
22580;1202;idam;This wealth
22581;1202;asti me;is mine
22582;1202;punaḥ;and again
22583;1202;idam api dhanam;more wealth
22584;1202;bhaviṣyati;will be
22585;1202;(me);mine.”
22586;1203;asau;“This
22587;1203;śatruḥ;enemy
22588;1203;hataḥ;has been destoyed
22589;1203;mayā;by me
22590;1203;api cha;and again
22591;1203;haniṣye;I will destroy
22592;1203;aparān;others
22593;1203;aham īśvaraḥ;I am the lord
22594;1203;aham bhogī;I am the enjoyer
22595;1203;aham siddhaḥ;I am successful
22596;1203;balavān;powerful
22597;1203;sukhī;and happy.”
22598;1204;(aham) asmi;“I am
22599;1204;āḍhyaḥ;rich
22600;1204;abhijanavān;and high-born
22601;1204;kaḥ asti;Who is
22602;1204;anyaḥ;another
22603;1204;mayā sadṛśaḥ;like me
22604;1204;(aham);I
22605;1204;yakṣye;will perform sacrifice
22606;1205;aneka-chitta-vibhrāntāḥ;Their minds full of many vain thoughts
22607;1205;moha-jāla-samāvṛtāḥ;caught in the net of illusion
22608;1205;prasaktāḥ;engrossed
22609;1205;kāma-bhogeṣu;in mundane enjoyment
22610;1205;patanti;they fall
22611;1205;aśuchau;to a foul
22612;1205;narake;hell, like Vaitaraṇī
22613;1206;ātma-sambhāvitāḥ;Conceited
22614;1206;stabdhāḥ;obstinate
22615;1206;dhana-māna-mada-anvitāḥ;intoxicated by wealth and pride
22616;1206;te;those demons
22617;1206;avidhi-pūrvakam;ignoring the scriptural injunctions
22618;1206;dambhena;hypocritically
22619;1206;yajante;perform sacrifices
22620;1206;nama-yajñaiḥ;in name only (pseudo-sacrifices)
22621;1207;saṁśritāḥ;Given to
22622;1207;ahaṅkāram;egoism
22623;1207;balam;power
22624;1207;darpam;pride
22625;1207;kāmam;lust
22626;1207;krodham cha;and anger
22627;1207;(te bhavanti);they are
22628;1207;pradviṣantaḥ;resentful
22629;1207;mām;of Me
22630;1207;(sthitam);who am situated
22631;1207;ātma-para-deheṣu;within their own and others’ bodies
22632;1207;abhyasūyakāḥ;and they ascribe faults to the good qualities of the saintly persons
22633;1208;aham;I
22634;1208;ajasram;continually
22635;1208;kṣipāmi;cast
22636;1208;tān;these
22637;1208;dviṣataḥ;resentful
22638;1208;krūrān;cruel
22639;1208;aśubhān;inauspicious
22640;1208;narādhamān;decadent persons
22641;1208;saṁsāreṣu;into the cycle of birth and death
22642;1208;āsurīṣu yoniṣu eva;in the wombs of the demoniac
22643;1209;(he) kaunteya;O son of Kuntī
22644;1209;āpannāḥ;taking
22645;1209;janmani janmani;birth after birth
22646;1209;āsurīm;in demoniac
22647;1209;yonim;species
22648;1209;mūḍhāḥ;these deluded persons
22649;1209;aprāpya eva;not reaching
22650;1209;mām;Me
22651;1209;yānti gatim;suffer a fate
22652;1209;tataḥ adhamām;worse than that
22653;1210;idam tri-vidham;These three kinds of
22654;1210;dvāram;doors
22655;1210;narakasya;of hell
22656;1210;ātmanaḥ nāśanam;lead to self-destruction
22657;1210;kāmaḥ;lust
22658;1210;krodhaḥ;anger
22659;1210;tathā lobhaḥ;and greed
22660;1210;tasmāt;so
22661;1210;etat trayam;these three
22662;1210;tyajet;must be abandoned
22663;1211;(he) kaunteya;O Kaunteya
22664;1211;naraḥ;a person
22665;1211;vimuktaḥ;liberated
22666;1211;etaiḥ;from these
22667;1211;tribhiḥ tamaḥ-dvāraiḥ;three doors of darkness
22668;1211;ācharati;acts
22669;1211;śreyaḥ;for the benefit
22670;1211;ātmanaḥ;of the soul
22671;1211;tataḥ;By that
22672;1211;yāti;he reaches
22673;1211;parām;the supreme
22674;1211;gatim;goal
22675;1212;saḥ yaḥ;He who
22676;1212;utsṛjya;disregarding
22677;1212;śāstra-vidhim;the injunctions of the scriptures
22678;1212;vartate kāma-chārataḥ;acts according to his own desires
22679;1212;avāpnoti;attains
22680;1212;na siddhim;neither perfection, purification
22681;1212;na sukham;nor happiness
22682;1212;na parām gatim;nor the supreme destination
22683;1213;tasmāt;Therefore
22684;1213;śāstram;the scriptural injunctions
22685;1213;kāryākārya-vyavasthitau;concerning duty and non-duty
22686;1213;te pramāṇam;are your authority
22687;1213;jñātvā;Knowing
22688;1213;śāstra-vidhāna-uktam;scripturally enjoined
22689;1213;karma;duty
22690;1213;iha;in this world of action
22691;1213;(tvam) arhasi;you ought
22692;1213;(tat) kartum;to act accordingly
22693;1214;arjunaḥ uvācha;Arjuna said
22694;1214;(he) kṛṣṇa;O Kṛṣṇa
22695;1214;kā;what
22696;1214;niṣṭhā;is the position
22697;1214;teṣām;of those
22698;1214;ye;who
22699;1214;utsṛjya;ignore
22700;1214;śāstra-vidhim;the scriptural injunctions
22701;1214;tu;yet
22702;1214;sraddhayā-anvitāḥ (santaḥ);faithfully
22703;1214;yajante;worship
22704;1214;(sa kim);Is that
22705;1214;sattvam;in goodness
22706;1215;śrī-bhagavān uvācha;The Supreme Lord said
22707;1215;śraddhā eva;Faith
22708;1215;dehinām;of the living beings
22709;1215;bhavati;is
22710;1215;tri-vidhā iti;of these three types
22711;1215;sattvikī;good
22712;1215;rājasī cha;passionate
22713;1215;tāmasī cha;and ignorant
22714;1215;sā;That faith
22715;1215;svabhāva-jā;is born of their own nature acquired from impressions of previous lives
22716;1215;tām śṛṇu;Now hear of that
22717;1216;(he) bhārata;O descendant of Bharata
22718;1216;śraddhā;the faith
22719;1216;sarvasya;of all living beings
22720;1216;bhavati;is
22721;1216;sattva-anurūpā;according to their consciousness
22722;1216;ayam puruṣaḥ;The living being
22723;1216;śraddhā-mayaḥ;possesses faith by constitution
22724;1216;saḥ;He
22725;1216;saḥ eva;is that
22726;1216;yaḥ yat śraddhaḥ;which his faith is
22727;1217;sāttvikāḥ;Those with faith of the nature of goodness
22728;1217;yajante;worship
22729;1217;devān;demigods of the nature of goodness
22730;1217;rājasāḥ;Those of passionate faith
22731;1217;yajante;worship
22732;1217;yakṣa-rakṣāṁsi;the Yakṣa demigods and Rākṣasa demons of passionate nature
22733;1217;anye;Others
22734;1217;tāmasāḥ janāḥ;who possess ignorant faith
22735;1217;(yajante);worship
22736;1217;pretān bhūta-gaṇān cha;the ghosts and spirits of the nature of ignorance
22737;1218;achetasaḥ;Ignorant
22738;1218;janāḥ;persons
22739;1218;ye;who
22740;1218;tapyante;perform
22741;1218;ghoram;severe
22742;1218;tapaḥ;austerities
22743;1218;aśāstra-vihitam;unsanctioned by the scriptures
22744;1218;dambha-ahaṅkāra-saṁyuktāḥ;full of pride and egoism
22745;1218;kāma-rāga-bala-anvitāḥ;and impelled by desire, attachment, and power
22746;1218;karśayantaḥ;torture
22747;1218;bhūta-grāmam;the five basic material elements
22748;1218;śarīra-stham;in the body
22749;1218;(karśayantaḥ) mām cha eva;and also torment Me, in the form of My particle, the spirit soul, the jīvātman
22750;1218;antaḥ śarīra-stham;in the body
22751;1218;viddhi;Know
22752;1218;tān;them
22753;1218;āsura-niśchayān;to be of demoniacal conviction
22754;1219;(guṇa bhedāt);According to the three modes of material nature
22755;1219;bhavati tu api;there are also
22756;1219;tri-vidhaḥ āhāraḥ;three kinds of food
22757;1219;priyaḥ;pleasing
22758;1219;sarvasya;to everyone
22759;1219;tathā;There are similarly
22760;1219;(tri vidham);three kinds
22761;1219;yajñaḥ;of sacrifice
22762;1219;tapaḥ;austerity
22763;1219;dānam;and charity
22764;1219;śṛṇu;Now hear of
22765;1219;imam;this
22766;1219;bhedam;classification
22767;1219;teṣām;of them
22768;1220;āhārāḥ;Foods
22769;1220;āyuḥ-sattva-bala-ārogya-sukha-prīti-vivardhanāḥ;that increase longevity, vitality, strength, health, happiness, and loving kindness
22770;1220;rasyāḥ;tasty
22771;1220;snigdhāḥ;succulent
22772;1220;sthirāḥ;wholesome
22773;1220;hṛdyāḥ;and pleasant
22774;1220;(bhavati);are
22775;1220;sāttvika-priyāḥ;dear to persons of the nature of goodness
22776;1221;āhārāḥ;Food
22777;1221;kaṭu-amla-lavaṇa-ati-uṣṇa-tīkṣṇa-rukṣa-vidāhinaḥ;that is too bitter, too sour, too salty, too hot, too pungent, too dry, and overheating
22778;1221;iṣṭāḥ;dear
22779;1221;rājasasya;to the passionate
22780;1222;yat bhojanam;That food which is
22781;1222;yāta-yāmam;cooked, but left to become cold
22782;1222;gata-rasam;tasteless
22783;1222;pūti;odoriferous
22784;1222;paryuṣitam cha;putrid
22785;1222;uchchhiṣṭam api;remnants (other than that of worshippable persons)
22786;1222;amedhyam cha;and impure foods unofferable in sacrifice (meat, wine, and onions, etc.)
22787;1222;(tat bhavati);such food is
22788;1222;tāmasa-priyam;dear to the ignorant
22789;1223;saḥ yajñaḥ;That sacrifice
22790;1223;yaḥ ijyate;which is performed
22791;1223;vidhi-diṣṭaḥ;according to scriptural injunctions
22792;1223;aphala-ākāṅkṣibhiḥ;by one who does not hanker for its fruit
22793;1223;manaḥ samādhāya;with the firm conviction
22794;1223;yaṣṭavyam eva iti;and dutifully
22795;1223;sāttvikaḥ;is sacrifice of the nature of goodness
22796;1224;tu;But
22797;1224;(he) bharata-śreṣṭha;O Bharat
22798;1224;yat;that which
22799;1224;ijyate;is performed
22800;1224;abhisandhāya;motivated by
22801;1224;phalam;remuneration
22802;1224;dambha-artham api cha eva;and which is a show of pomp and grandeur
22803;1224;viddhi;know
22804;1224;tam yajñam;that sacrifice
22805;1224;rājasam;to be of a passionate nature
22806;1225;vidhi-hīnam;Non-scriptural
22807;1225;yajñam;sacrifice
22808;1225;asṛṣṭa-annam;without the distribution of food, etc
22809;1225;mantra-hīnam;without mantra
22810;1225;adakṣiṇam;without appropriate offerings to the priests
22811;1225;śraddhā-virahitam;and without faith
22812;1225;parichakṣate;is called
22813;1225;tāmasam;ignorant
22814;1226;deva-dvija-guru-prājña-pūjanam;Worship of the deity, the brāhmaṇ, the guru, and the enlightened soul
22815;1226;śaucham;internal and external purity
22816;1226;ārjavam;simplicity
22817;1226;brahmacharyam;celibacy
22818;1226;ahiṁsā cha;and nonviolence
22819;1226;uchyate;are called
22820;1226;śārīram;bodily
22821;1226;tapaḥ;austerity
22822;1227;satyam;Truthful
22823;1227;vākyam;speech
22824;1227;yat;which
22825;1227;anudvega-karam;does not disturb
22826;1227;priya-hitam cha;and is pleasing yet beneficial
22827;1227;svādhyāya-abhyasanam cha eva;and regular recitation of the Vedas
22828;1227;uchyate;is called
22829;1227;vāk-mayam;verbal
22830;1227;tapaḥ;austerity
22831;1228;iti etat;All these
22832;1228;uchyate;are called
22833;1228;mānasam;mental
22834;1228;tapaḥ;austerity
22835;1228;manaḥ prasādaḥ;self-satisfaction
22836;1228;saumyatvam;benevolence
22837;1228;maunam;stability
22838;1228;ātma-vinigrahaḥ;mental control
22839;1228;bhāva-saṁśuddhiḥ;and pure-heartedness
22840;1229;taptam;When practised
22841;1229;yuktaiḥ;by the devout
22842;1229;aphala-ākāṅkṣibhiḥ;desireless
22843;1229;naraiḥ;person
22844;1229;parayā;with deep
22845;1229;śraddhayā;faith
22846;1229;tat;that
22847;1229;tri-vidham tapaḥ;threefold austerity (bodily, verbal, and mental)
22848;1229;parichakṣate;are designated as
22849;1229;sāttvikam;being of the nature of goodness
22850;1230;tat;That
22851;1230;chalam;unenduring
22852;1230;adhruvam;transitory
22853;1230;tapaḥ;austerity
22854;1230;yat;which
22855;1230;kriyate;is performed
22856;1230;satkāra-māna-pūja-artham;for the sake of gain, worship, and fame
22857;1230;dambhena cha eva;and performed with great pride
22858;1230;iha proktam;is designated in this world as
22859;1230;rājasam;passionate austerity
22860;1231;tat tapaḥ;That austerity
22861;1231;yat;which
22862;1231;kriyate;is performed
22863;1231;mūḍha-grāheṇa;with dubious intent
22864;1231;pīḍayā;causing pain
22865;1231;ātmanaḥ;to oneself
22866;1231;vā;or
22867;1231;utsādana-artham;for harming
22868;1231;parasya;others
22869;1231;udāhṛtam;is described as
22870;1231;tāmasam;ignorant
22871;1232;dānam;The gift
22872;1232;yat;which
22873;1232;dīyate;is given
22874;1232;anupakāriṇe iti;without expectation of return
22875;1232;deśe;at an auspicious or holy place
22876;1232;kāle cha;at an astrologically auspicious time
22877;1232;pātre;to a qualified recipient
22878;1232;dātavyam cha;and with the conviction that it ought to be given
22879;1232;tat dānam;that gift
22880;1232;smṛtam;is considered
22881;1232;sāttvikam;to be of the nature of goodness
22882;1233;yat tu;And that which
22883;1233;dīyate;is given
22884;1233;prati-upakāra-artham;with expectation of return
22885;1233;vā;or
22886;1233;phalam uddiśya;for the purpose of a reward
22887;1233;punaḥ cha;and moreover
22888;1233;parikliṣṭam;(is given) begrudgingly
22889;1233;tat dānam;that gift
22890;1233;smṛtam;is considered
22891;1233;rājasam;to be of the nature of passion
22892;1234;yat dānam;That gift which
22893;1234;dīyate;is given
22894;1234;asat-kṛtam;disrespectfully
22895;1234;avajñātam cha;and scornfully
22896;1234;adeśa-kāle;at an improper place and time
22897;1234;apātrebhyaḥ;to an undeserving recipient
22898;1234;tat;that gift
22899;1234;udāhṛtam;is described as
22900;1234;tāmasam;being of the nature of ignorance
22901;1235;iti;These
22902;1235;tri-vidhaḥ;three words
22903;1235;om-tat-sat;Om Tat Sat
22904;1235;smṛtaḥ;are known in the scriptures as
22905;1235;nirdeśaḥ;indicating
22906;1235;brahmaṇaḥ;Brahma, the Supeme Spirit
22907;1235;purā;In ancient times, at the universal manifestation
22908;1235;brāhmaṇāḥ;the brāhmaṇs
22909;1235;vedāḥ cha;the Vedas
22910;1235;yajñāḥ cha;and sacrifices
22911;1235;vihitāḥ;were manifested
22912;1235;tena;by these three words
22913;1236;tasmāt;Therefore
22914;1236;vidhāna-uktāḥ;scripturally prescribed
22915;1236;yajña-dāna-tapaḥ-kriyāḥ;duties of sacrifice, charity, and austerity
22916;1236;brahma-vādinām;of the followers of the Vedas
22917;1236;satatam pravartante;are always initiated
22918;1236;udāhṛtya;uttering
22919;1236;om iti;the syllable Om, representing Brahma, the Absolute
22920;1237;mokṣa-kāṅkṣibhiḥ;Persons aspiring for liberation
22921;1237;(udāhṛtya);uttering
22922;1237;tat iti;the word Tat, representing Brahma, the Absolute
22923;1237;kriyante;perform
22924;1237;vividhāḥ yajña-tapaḥ-kriyāḥ;acts of various kinds of sacrifice and austerity
22925;1237;dāna-kriyāḥ cha;and acts of charity
22926;1237;anabhisandhāya;without motivation
22927;1237;phalam;for the fruits
22928;1238;(he) pārtha;O son of Kuntī
22929;1238;sat iti;the word Sat, representing Brahma, the Absolute
22930;1238;prayujyate;is used
22931;1238;sat-bhāve;to indicate truth, the nature of Brahma
22932;1238;sādhu-bhāve cha;and persons dedicated to the truth, knowers of Brahma
22933;1238;tathā;Therefore
22934;1238;etat sat-śabdaḥ;this word Sat
22935;1238;yujyate;is uttered
22936;1238;praśaste karmaṇi;during auspicious activities
22937;1239;sthitiḥ;The eternality
22938;1239;yajñe;in sacrifice
22939;1239;tapasi;austerity
22940;1239;dāne cha;and charity
22941;1239;uchyate;is described
22942;1239;sat iti cha;by this word Sat
22943;1239;karma cha eva;And action
22944;1239;tat-arthīyam;for the satisfaction of the Supreme Lord
22945;1239;abhidhīyate;is designated
22946;1239;sat iti eva;by the word Sat
22947;1240;(he) pārtha;O Arjuna
22948;1240;yat;whatever
22949;1240;hutam;sacrifice is offered
22950;1240;dattam;charity is given
22951;1240;tapaḥ taptam;austerity is endured
22952;1240;cha;and
22953;1240;kṛtam;action is performed
22954;1240;aśraddhayā;without faith
22955;1240;tat;that
22956;1240;uchyate;is described
22957;1240;asat iti;as asat, untruth
22958;1240;(yataḥ tat);because that
22959;1240;(phalati);fructifies
22960;1240;na u iha;neither in this world
22961;1240;na cha pretya;nor the next
22962;1241;arjunaḥ uvācha;Arjuna said
22963;1241;(he) mahā-bāho;O mighty hero
22964;1241;(he) hṛṣīkeśa;O Lord of all senses
22965;1241;(he) keśinisūdana;O slayer of the Keśi demon
22966;1241;ichchāmi;I wish
22967;1241;veditum;to understand
22968;1241;tattvam;the subject
22969;1241;sannyāsasya;of renunciation
22970;1241;tyāgasya cha;and detachment
22971;1241;pṛthak;separately
22972;1242;śrī-bhagavān uvācha;The Supreme Lord said
22973;1242;kavayaḥ;the learned
22974;1242;vichakṣaṇāḥ;enlightened personalities
22975;1242;viduḥ;know
22976;1242;nyāsam;renunciation
22977;1242;karmaṇām;of actions
22978;1242;kāmyānām;that are motivated by fruitive desires
22979;1242;sannyāsam;as sannyās, renunciation
22980;1242;prāhuḥ;and they say that
22981;1242;sarva-karma-phala-tyāgam;the renunciation of the fruits of all actions, whether daily, incidental, or fruitive
22982;1242;tyāgam;is detachment
22983;1243;eke manīṣiṇaḥ;Some scholars (generally the sāṅkhyas)
22984;1243;prāhuḥ;declare that
22985;1243;karma;action
22986;1243;tyājyam;should be given up
22987;1243;doṣavat iti;as imperfect (due to violence, etc.)
22988;1243;apare cha;and others (generally the mīmāṁsakas)
22989;1243;iti (prāhuh);say that
22990;1243;yajña-dāna-tapaḥ-karma;(scripturally enjoined) action of the nature of sacrifice, charity, and austerity
22991;1243;na tyājyam;should not be abandoned
22992;1244;(he) bharata-sattama;O best of the Bhāratas
22993;1244;śṛṇu;hear
22994;1244;me;My
22995;1244;niśchayam;perfect conclusion
22996;1244;tatra tyāge;concerning tyāga, detachment, or the quality of renunciation
22997;1244;hi;since
22998;1244;(he) puruṣa-vyāghra;O best of men
22999;1244;tyāgaḥ;the quality of renunciation
23000;1244;samprakīrtitaḥ;has been clearly described (in the scriptures)
23001;1244;tri-vidhaḥ;to be of three types
23002;1245;yajña-dāna-tapaḥ-karma;Duties of sacrifice, charity, and austerity, etc
23003;1245;na tyājyam;should not be given up
23004;1245;tat;They
23005;1245;eva;certainly
23006;1245;kāryam;must be performed
23007;1245;(yataḥ);because
23008;1245;yajñaḥ;sacrifice
23009;1245;dānam;charity
23010;1245;tapaḥ cha;and austerity
23011;1245;(bhavanti);are
23012;1245;pāvanāni eva;the purifiers
23013;1245;manīṣiṇām;of the wise
23014;1246;(he) pārtha;O son of Kuntī
23015;1246;api tu;but even
23016;1246;etāni;these
23017;1246;karmāṇi;actions
23018;1246;kartavyāni;must be performed
23019;1246;tyaktvā;renouncing
23020;1246;saṅgam;attachment
23021;1246;phalāni cha;and desire for the results
23022;1246;iti;This is
23023;1246;me;My
23024;1246;niśchitam;definite
23025;1246;uttamam;supreme
23026;1246;matam;perfect conclusion (siddhānta)
23027;1247;tu;But
23028;1247;sannyāsaḥ;renunciation
23029;1247;niyatasya;of obligatory
23030;1247;karmaṇaḥ;duties
23031;1247;na upapadyate;cannot be justified
23032;1247;parityāgaḥ;Abandonment
23033;1247;tasya;of those duties
23034;1247;mohāt;out of delusion
23035;1247;parikīrtitaḥ;is called
23036;1247;tāmasaḥ;renunciation of the nature of ignorance
23037;1248;(yaḥ);That person who
23038;1248;iti (matvā);thinks that
23039;1248;yat karma;such obligatory duties
23040;1248;duḥkham eva;are troublesome
23041;1248;tyajet;and renounces them
23042;1248;kāya-kleśa-bhayāt;out of fear of physical discomfort
23043;1248;saḥ;that person
23044;1248;kṛtvā;by performing
23045;1248;tyāgam;renunciation
23046;1248;rājasam;of the nature of passion
23047;1248;na labhet eva;cannot attain
23048;1249;(he) arjuna;O Arjuna
23049;1249;niyatam;obligatory
23050;1249;karma;duties
23051;1249;yat;which
23052;1249;kriyate;are performed
23053;1249;kāryam iti eva;as a matter of duty
23054;1249;tyaktvā;abandoning
23055;1249;saṅgam;attachment
23056;1249;phalam eva cha;and fruitive desire
23057;1249;saḥ tyāgaḥ sāttvikaḥ;constitute renunciation of the nature of goodness
23058;1249;(me) mataḥ;in My consideration
23059;1250;medhāvī;The wise
23060;1250;tyāgī;renunciate
23061;1250;sattva-samāviṣṭaḥ;absorbed in the nature of goodness
23062;1250;chhinna-saṁśayaḥ;having slashed all doubts
23063;1250;na dveṣṭi;neither resents
23064;1250;akuśalam;troublesome
23065;1250;karma;duties
23066;1250;na anuṣajjate;nor is attached to
23067;1250;kuśale;duties which bestow happiness
23068;1251;deha-bhṛtā;The embodied soul
23069;1251;na śakyam hi;can never
23070;1251;aśeṣataḥ;fully
23071;1251;tyaktum;renounce
23072;1251;karmāṇi;actions
23073;1251;tu;however
23074;1251;abhidhīyate;it is said
23075;1251;iti;that
23076;1251;yaḥ saḥ karma-phala-tyāgī;one who renounces the fruits of action
23077;1251;tyāgī;is a renunciate
23078;1252;tri-vidham phalam (iti);These three kinds of fruits
23079;1252;karmaṇaḥ;of action
23080;1252;bhavati;remain
23081;1252;pretya;after death
23082;1252;atyāginām;for those who desire material enjoyment
23083;1252;aniṣṭam;undesirable (low or hellish birth)
23084;1252;iṣṭam;desirable (high or godly birth)
23085;1252;miśram cha;and mixed (human birth)
23086;1252;tu;but
23087;1252;na (bhavati);these fruits do not ensue
23088;1252;kvachit;at any time
23089;1252;sannyāsinām;for those who are sannyāsī, renounced
23090;1253;(he) mahā-bāho;O mighty hero
23091;1253;nibodha;know
23092;1253;me;from Me
23093;1253;etāni;these
23094;1253;pañcha;five
23095;1253;kāraṇāni;causes
23096;1253;siddhaye;of the accomplishment
23097;1253;sarva-karmaṇām;of all actions
23098;1253;proktāni;described
23099;1253;kṛtānte;in the conclusive knowledge of action
23100;1253;sāṅkhye;in the Vedānta scripture
23101;1254;adhiṣṭānam;(1) The basis, the body
23102;1254;tathā;and
23103;1254;kartā;(2) the ‘doer’, the ego of the knot of spirit and matter
23104;1254;pṛthak-vidham;(3) the separate, various
23105;1254;karaṇam cha;senses – eyes, ears, etc., as the instrument
23106;1254;vividhāḥ;(4) the various
23107;1254;pṛthak cha;and separate
23108;1254;cheṣṭā;endeavours or functions of the vital airs
23109;1254;atra pañchamam;and the fifth factor
23110;1255;yat karma;Whatever action
23111;1255;naraḥ;a man
23112;1255;prārabhate;performs
23113;1255;sarīra-vāk-manobhiḥ;with his body, speech, and mind
23114;1255;nyāyam vā;whether lawful
23115;1255;viparītam vā;or unlawful
23116;1255;ete pañcha;these five
23117;1255;tasya;are its
23118;1255;hetavaḥ;causes
23119;1256;tatra;In this respect
23120;1256;evam sati tu;despite this
23121;1256;yaḥ;whoever
23122;1256;paśyati;sees
23123;1256;kevalam;only
23124;1256;ātmānam;the living being
23125;1256;kartāram;as the doer
23126;1256;saḥ durmatiḥ;that ignorant person
23127;1256;akṛta-buddhitvāt;due to impure intelligence
23128;1256;na paśyati;does not see
23129;1257;yasya;He within whom
23130;1257;bhāvaḥ;the mentality
23131;1257;ahaṅkṛtaḥ;of considering oneself a doer
23132;1257;na;does not occur
23133;1257;yasya;and he whose
23134;1257;buddhiḥ;intelligence
23135;1257;na lipyate;is not attached to the fruits of actions
23136;1257;saḥ;such a person
23137;1257;hatvā api;even if he kills
23138;1257;imān lokān;the entire world
23139;1257;na hanti;he neither kills anyone
23140;1257;na nibadhyate;nor is he bound by action
23141;1258;tri-vidhā iti;These three are
23142;1258;karma-chodanā;the driving force of action
23143;1258;jñānam;knowledge
23144;1258;jñeyam;the knowable
23145;1258;parijñātā;the knower
23146;1258;tri-vidhaḥ (iti);These three are
23147;1258;karma-saṅgrahaḥ;the constitution of action
23148;1258;karaṇam;the instrument, the senses
23149;1258;karma;the action
23150;1258;kartā;the performer
23151;1259;guṇa-saṅkhyāne;In the sāṅkhya scripture
23152;1259;jñānam;knowledge
23153;1259;karma cha;action
23154;1259;kartā cha;and the performer
23155;1259;(ete) prochyate;are mentioned
23156;1259;tri-dhā eva;in three divisions
23157;1259;guṇa-bhedataḥ;according to the three modes of material nature
23158;1259;śṛṇu;now hear
23159;1259;tāni api;of these, too
23160;1259;yathāvat;as it is
23161;1260;viddhi;You should know
23162;1260;tat jñānam;that knowledge
23163;1260;yena;by which
23164;1260;ekam;one
23165;1260;avibhaktam;undivided
23166;1260;avyayam;imperishable
23167;1260;bhāvam;nature
23168;1260;īkṣate;is seen
23169;1260;vibhakteṣu sarva-bhūteṣu;within all the diverse living beings
23170;1260;sāttvikam;as knowledge of the nature of goodness
23171;1261;yat jñānam;That knowledge by which
23172;1261;vetti;one experiences
23173;1261;sarveṣu;within all
23174;1261;bhūteṣu;living beings
23175;1261;pṛthaktvena;separately
23176;1261;nānā-bhāvān;many natures
23177;1261;pṛthak-vidhān;engaged in many pursuits
23178;1261;viddhi;know
23179;1261;tat jñānaṁ tu;that knowledge
23180;1261;rājasam;to be of the nature of passion
23181;1262;tat;That
23182;1262;yat tu;which
23183;1262;saktam;is attached
23184;1262;ekasmin kārye;to the peripheral only, such as the body
23185;1262;kṛtsnavat;as everything
23186;1262;ahaitukam;(and which is) irrational
23187;1262;atattva-arthavat;not seeking the truth – without spiritual or scriptural conception
23188;1262;alpam cha;and trivial
23189;1262;udāhṛtam;is said to be
23190;1263;tat karma yat;That action which is
23191;1263;niyatam;constantly
23192;1263;kṛtam;performed
